Sec,Ah,V,A,S,D 
16.23,15.0,65.77,0.0,0.0,0.0
16.44,7.0,61.77,0.0,0.0,0.0
16.64,6.0,63.77,0.0,0.0,0.0
16.85,7.0,61.77,0.0,0.0,0.0
17.05,14.0,63.77,0.0,0.0,0.0
17.26,5.0,66.77,0.0,0.0,0.0
17.47,21.0,58.77,0.0,0.0,0.0
17.68,15.0,61.77,0.0,0.0,0.0
17.88,11.0,62.77,0.0,0.0,0.0
18.1,9.0,58.77,0.0,0.0,0.0
18.3,13.0,63.77,0.0,0.0,0.0
18.51,13.0,62.77,0.0,0.0,0.0
18.72,17.0,66.77,0.0,0.0,0.0
18.92,6.0,68.77,0.0,0.0,0.0
19.13,9.0,68.77,0.0,0.0,0.0
19.34,9.0,64.77,0.0,0.0,0.0
19.55,8.0,66.77,0.0,0.0,0.0
19.75,8.0,62.77,0.0,0.0,0.0
19.96,14.0,58.77,0.0,0.0,0.0
20.17,5.0,67.77,0.0,0.0,0.0
20.37,12.0,67.77,0.0,0.0,0.0
20.57,7.0,64.77,0.0,0.0,0.0
20.77,20.0,58.77,0.0,0.0,0.0
20.99,5.0,59.77,0.0,0.0,0.0
21.19,10.0,61.77,0.0,0.0,0.0
21.4,10.0,59.77,0.0,0.0,0.0
21.62,8.0,66.77,0.0,0.0,0.0
21.82,10.0,66.77,0.0,0.0,0.0
22.03,7.0,68.77,0.0,0.0,0.0
22.25,8.0,61.77,0.0,0.0,0.0
22.47,14.0,63.77,0.0,0.0,0.0
22.69,7.0,63.77,0.0,0.0,0.0
22.89,11.0,58.77,0.0,0.0,0.0
23.09,17.0,59.77,0.0,0.0,0.0
23.3,14.0,68.77,0.0,0.0,0.0
23.5,9.0,58.77,0.0,0.0,0.0
23.7,18.0,67.77,0.0,0.0,0.0
23.92,20.0,63.77,0.0,0.0,0.0
24.12,17.0,63.77,0.0,0.0,0.0
24.33,13.0,59.77,0.0,0.0,0.0
24.54,14.0,61.77,0.0,0.0,0.0
24.75,8.0,67.77,0.0,0.0,0.0
24.96,8.0,67.77,0.0,0.0,0.0
25.17,18.0,58.77,0.0,0.0,0.0
25.39,14.0,64.77,0.0,0.0,0.0
25.6,10.0,61.77,0.0,0.0,0.0
25.82,10.0,63.77,0.0,0.0,0.0
26.03,19.0,64.77,0.0,0.0,0.0
26.24,15.0,63.77,0.0,0.0,0.0
26.45,16.0,62.77,0.0,0.0,0.0
26.67,13.0,67.77,0.0,0.0,0.0
26.88,10.0,61.77,0.0,0.0,0.0
27.09,21.0,66.77,0.0,0.0,0.0
27.29,9.0,61.77,0.0,0.0,0.0
27.5,7.0,63.77,0.0,0.0,0.0
27.72,7.0,64.77,0.0,0.0,0.0
27.93,16.0,65.77,0.0,0.0,0.0
28.15,8.0,61.77,0.0,0.0,0.0
28.35,19.0,64.77,0.0,0.0,0.0
28.57,20.0,65.77,0.0,0.0,0.0
28.78,11.0,68.77,0.0,0.0,0.0
28.99,17.0,59.77,0.0,0.0,0.0
29.2,18.0,67.77,0.0,0.0,0.0
29.42,15.0,68.77,0.0,0.0,0.0
29.62,8.0,59.77,0.0,0.0,0.0
29.83,11.0,63.77,0.0,0.0,0.0
30.05,20.0,60.77,0.0,0.0,0.0
30.27,17.0,63.77,0.0,0.0,0.0
30.48,20.0,63.77,0.0,0.0,0.0
30.7,9.0,60.77,0.0,0.0,0.0
30.91,16.0,59.77,0.0,0.0,0.0
31.12,21.0,66.77,0.0,0.0,0.0
31.33,15.0,63.77,0.0,0.0,0.0
31.54,11.0,66.77,0.0,0.0,0.0
31.76,20.0,59.77,0.0,0.0,0.0
31.97,21.0,63.77,0.0,0.0,0.0
32.17,19.0,64.77,0.0,0.0,0.0
32.39,12.0,59.77,0.0,0.0,0.0
32.61,13.0,66.77,0.0,0.0,0.0
32.82,12.0,64.77,0.0,0.0,0.0
33.04,14.0,62.77,0.0,0.0,0.0
33.24,14.0,59.77,0.0,0.0,0.0
33.44,8.0,62.77,0.0,0.0,0.0
33.66,5.0,63.77,0.0,0.0,0.0
33.87,10.0,66.77,0.0,0.0,0.0
34.09,17.0,60.77,0.0,0.0,0.0
34.3,20.0,68.77,0.0,0.0,0.0
34.51,17.0,63.77,0.0,0.0,0.0
34.72,21.0,62.77,0.0,0.0,0.0
34.92,7.0,59.77,0.0,0.0,0.0
35.14,16.0,67.77,0.0,0.0,0.0
35.35,20.0,62.77,0.0,0.0,0.0
35.55,5.0,68.77,0.0,0.0,0.0
35.77,11.0,68.77,0.0,0.0,0.0
35.97,14.0,63.77,0.0,0.0,0.0
36.18,14.0,65.77,0.0,0.0,0.0
36.39,15.0,61.77,0.0,0.0,0.0
36.59,6.0,66.77,0.0,0.0,0.0
36.81,17.0,66.77,0.0,0.0,0.0
37.02,7.0,63.77,0.0,0.0,0.0
37.24,7.0,62.77,0.0,0.0,0.0
37.45,14.0,61.77,0.0,0.0,0.0
37.66,21.0,60.77,0.0,0.0,0.0
37.88,15.0,64.77,0.0,0.0,0.0
38.09,19.0,59.77,0.0,0.0,0.0
38.29,6.0,67.77,0.0,0.0,0.0
38.5,10.0,68.77,0.0,0.0,0.0
38.71,18.0,63.77,0.0,0.0,0.0
38.91,5.0,66.77,0.0,0.0,0.0
39.12,7.0,58.77,0.0,0.0,0.0
39.33,14.0,65.77,0.0,0.0,0.0
39.54,10.0,62.77,0.0,0.0,0.0
39.74,6.0,62.77,0.0,0.0,0.0
39.95,13.0,64.77,0.0,0.0,0.0
40.17,21.0,67.77,0.0,0.0,0.0
40.38,13.0,59.77,0.0,0.0,0.0
40.59,10.0,64.77,0.0,0.0,0.0
40.8,12.0,64.77,0.0,0.0,0.0
41.01,9.0,65.77,0.0,0.0,0.0
41.22,12.0,58.77,0.0,0.0,0.0
41.44,5.0,62.77,0.0,0.0,0.0
41.64,16.0,61.77,0.0,0.0,0.0
41.86,14.0,68.77,0.0,0.0,0.0
42.06,20.0,65.77,0.0,0.0,0.0
42.27,21.0,61.77,0.0,0.0,0.0
42.48,8.0,59.77,0.0,0.0,0.0
42.69,10.0,62.77,0.0,0.0,0.0
42.91,5.0,68.77,0.0,0.0,0.0
43.12,12.0,64.77,0.0,0.0,0.0
43.33,6.0,68.77,0.0,0.0,0.0
43.54,7.0,59.77,0.0,0.0,0.0
43.75,18.0,58.77,0.0,0.0,0.0
43.97,19.0,59.77,0.0,0.0,0.0
44.18,16.0,58.77,0.0,0.0,0.0
44.39,16.0,64.77,0.0,0.0,0.0
44.61,18.0,63.77,0.0,0.0,0.0
44.82,19.0,66.77,0.0,0.0,0.0
45.04,5.0,61.77,0.0,0.0,0.0
45.25,10.0,64.77,0.0,0.0,0.0
45.46,21.0,58.77,0.0,0.0,0.0
45.67,14.0,58.77,0.0,0.0,0.0
45.87,15.0,60.77,0.0,0.0,0.0
46.09,20.0,58.77,0.0,0.0,0.0
46.29,6.0,61.77,0.0,0.0,0.0
46.5,16.0,66.77,0.0,0.0,0.0
46.72,5.0,64.77,0.0,0.0,0.0
46.92,12.0,58.77,0.0,0.0,0.0
47.13,16.0,62.77,0.0,0.0,0.0
47.33,13.0,64.77,0.0,0.0,0.0
47.54,13.0,58.77,0.0,0.0,0.0
47.75,21.0,64.77,0.0,0.0,0.0
47.95,14.0,68.77,0.0,0.0,0.0
48.17,17.0,68.77,0.0,0.0,0.0
48.37,15.0,62.77,0.0,0.0,0.0
48.58,18.0,61.77,0.0,0.0,0.0
48.79,17.0,58.77,0.0,0.0,0.0
48.99,8.0,62.77,0.0,0.0,0.0
49.2,15.0,65.77,0.0,0.0,0.0
49.42,16.0,66.77,0.0,0.0,0.0
49.64,5.0,64.77,0.0,0.0,0.0
49.86,18.0,60.77,0.0,0.0,0.0
50.07,6.0,67.77,0.0,0.0,0.0
50.29,7.0,67.77,0.0,0.0,0.0
50.49,21.0,66.77,0.0,0.0,0.0
50.7,10.0,68.77,0.0,0.0,0.0
50.92,15.0,66.77,0.0,0.0,0.0
51.13,11.0,62.77,0.0,0.0,0.0
51.33,5.0,59.77,0.0,0.0,0.0
51.55,5.0,59.77,0.0,0.0,0.0
51.77,9.0,64.77,0.0,0.0,0.0
51.98,21.0,66.77,0.0,0.0,0.0
52.19,5.0,68.77,0.0,0.0,0.0
52.4,7.0,61.77,0.0,0.0,0.0
52.62,13.0,60.77,0.0,0.0,0.0
52.83,6.0,66.77,0.0,0.0,0.0
53.04,8.0,60.77,0.0,0.0,0.0
53.25,14.0,65.77,0.0,0.0,0.0
53.46,12.0,59.77,0.0,0.0,0.0
53.67,13.0,66.77,0.0,0.0,0.0
53.89,5.0,66.77,0.0,0.0,0.0
54.09,8.0,58.77,0.0,0.0,0.0
54.3,16.0,61.77,0.0,0.0,0.0
54.5,18.0,59.77,0.0,0.0,0.0
54.72,15.0,68.77,0.0,0.0,0.0
54.94,14.0,68.77,0.0,0.0,0.0
55.14,11.0,68.77,0.0,0.0,0.0
55.35,5.0,66.77,0.0,0.0,0.0
55.55,13.0,58.77,0.0,0.0,0.0
55.77,19.0,61.77,0.0,0.0,0.0
55.97,15.0,61.77,0.0,0.0,0.0
56.18,13.0,65.77,0.0,0.0,0.0
56.39,7.0,58.77,0.0,0.0,0.0
56.6,5.0,68.77,0.0,0.0,0.0
56.82,5.0,61.77,0.0,0.0,0.0
57.03,7.0,63.77,0.0,0.0,0.0
57.24,18.0,67.77,0.0,0.0,0.0
57.44,5.0,62.77,0.0,0.0,0.0
57.65,15.0,68.77,0.0,0.0,0.0
57.85,13.0,68.77,0.0,0.0,0.0
58.06,7.0,59.77,0.0,0.0,0.0
58.26,21.0,64.77,0.0,0.0,0.0
58.46,16.0,68.77,0.0,0.0,0.0
58.67,10.0,61.77,0.0,0.0,0.0
58.89,20.0,65.77,0.0,0.0,0.0
59.09,21.0,63.77,0.0,0.0,0.0
59.3,13.0,65.77,0.0,0.0,0.0
59.52,20.0,65.77,0.0,0.0,0.0
59.72,11.0,65.77,0.0,0.0,0.0
59.94,10.0,65.77,0.0,0.0,0.0
60.15,18.0,67.77,0.0,0.0,0.0
60.35,20.0,58.77,0.0,0.0,0.0
60.57,19.0,64.77,0.0,0.0,0.0
60.79,8.0,67.77,0.0,0.0,0.0
61.0,12.0,66.77,0.0,0.0,0.0
61.21,9.0,68.77,0.0,0.0,0.0
61.42,10.0,61.77,0.0,0.0,0.0
61.63,10.0,66.77,0.0,0.0,0.0
61.83,15.0,60.77,0.0,0.0,0.0
62.05,11.0,68.77,0.0,0.0,0.0
62.26,8.0,65.77,0.0,0.0,0.0
62.47,18.0,68.77,0.0,0.0,0.0
62.68,18.0,58.77,0.0,0.0,0.0
62.89,16.0,67.77,0.0,0.0,0.0
63.09,7.0,65.77,0.0,0.0,0.0
63.3,9.0,61.77,0.0,0.0,0.0
63.51,18.0,68.77,0.0,0.0,0.0
63.72,20.0,64.77,0.0,0.0,0.0
63.92,6.0,66.77,0.0,0.0,0.0
64.14,18.0,59.77,0.0,0.0,0.0
64.35,13.0,67.77,0.0,0.0,0.0
64.56,10.0,63.77,0.0,0.0,0.0
64.76,7.0,61.77,0.0,0.0,0.0
64.97,10.0,59.77,0.0,0.0,0.0
65.17,20.0,63.77,0.0,0.0,0.0
65.38,12.0,64.77,0.0,0.0,0.0
65.59,12.0,60.77,0.0,0.0,0.0
65.8,7.0,58.77,0.0,0.0,0.0
66.01,10.0,66.77,0.0,0.0,0.0
66.22,8.0,64.77,0.0,0.0,0.0
66.43,18.0,62.77,0.0,0.0,0.0
66.64,17.0,66.77,0.0,0.0,0.0
66.85,21.0,61.77,0.0,0.0,0.0
67.07,16.0,67.77,0.0,0.0,0.0
67.28,6.0,66.77,0.0,0.0,0.0
67.49,11.0,58.77,0.0,0.0,0.0
67.7,7.0,58.77,0.0,0.0,0.0
67.9,6.0,65.77,0.0,0.0,0.0
68.12,13.0,68.77,0.0,0.0,0.0
68.33,7.0,64.77,0.0,0.0,0.0
68.53,7.0,62.77,0.0,0.0,0.0
68.75,18.0,64.77,0.0,0.0,0.0
68.97,13.0,63.77,0.0,0.0,0.0
69.17,19.0,58.77,0.0,0.0,0.0
69.38,18.0,68.77,0.0,0.0,0.0
69.59,7.0,67.77,0.0,0.0,0.0
69.79,14.0,62.77,0.0,0.0,0.0
70.01,12.0,60.77,0.0,0.0,0.0
70.22,11.0,66.77,0.0,0.0,0.0
70.44,6.0,65.77,0.0,0.0,0.0
70.66,8.0,64.77,0.0,0.0,0.0
70.86,6.0,68.77,0.0,0.0,0.0
71.06,5.0,59.77,0.0,0.0,0.0
71.27,7.0,68.77,0.0,0.0,0.0
71.48,18.0,64.77,0.0,0.0,0.0
71.69,21.0,64.77,0.0,0.0,0.0
71.9,11.0,67.77,0.0,0.0,0.0
72.11,6.0,64.77,0.0,0.0,0.0
72.32,6.0,61.77,0.0,0.0,0.0
72.54,13.0,65.77,0.0,0.0,0.0
72.76,17.0,65.77,0.0,0.0,0.0
72.97,9.0,63.77,0.0,0.0,0.0
73.18,9.0,62.77,0.0,0.0,0.0
73.39,10.0,65.77,0.0,0.0,0.0
73.61,12.0,67.77,0.0,0.0,0.0
73.82,10.0,63.77,0.0,0.0,0.0
74.04,21.0,61.77,0.0,0.0,0.0
74.24,9.0,60.77,0.0,0.0,0.0
74.46,20.0,65.77,0.0,0.0,0.0
74.66,10.0,64.77,0.0,0.0,0.0
74.87,12.0,58.77,0.0,0.0,0.0
75.08,19.0,61.77,0.0,0.0,0.0
75.29,7.0,60.77,0.0,0.0,0.0
75.5,5.0,63.77,0.0,0.0,0.0
75.71,11.0,62.77,0.0,0.0,0.0
75.91,7.0,60.77,0.0,0.0,0.0
76.11,7.0,58.77,0.0,0.0,0.0
76.32,9.0,64.77,0.0,0.0,0.0
76.52,19.0,61.77,0.0,0.0,0.0
76.73,21.0,66.77,0.0,0.0,0.0
76.94,19.0,68.77,0.0,0.0,0.0
77.15,6.0,64.77,0.0,0.0,0.0
77.37,18.0,63.77,0.0,0.0,0.0
77.57,18.0,59.77,0.0,0.0,0.0
77.79,17.0,66.77,0.0,0.0,0.0
77.99,11.0,58.77,0.0,0.0,0.0
78.21,21.0,65.77,0.0,0.0,0.0
78.42,6.0,65.77,0.0,0.0,0.0
78.64,15.0,61.77,0.0,0.0,0.0
78.86,20.0,63.77,0.0,0.0,0.0
79.07,14.0,68.77,0.0,0.0,0.0
79.27,15.0,64.77,0.0,0.0,0.0
79.48,12.0,63.77,0.0,0.0,0.0
79.68,10.0,65.77,0.0,0.0,0.0
79.89,17.0,66.77,0.0,0.0,0.0
80.11,21.0,65.77,0.0,0.0,0.0
80.32,13.0,68.77,0.0,0.0,0.0
80.54,14.0,68.77,0.0,0.0,0.0
80.75,6.0,58.77,0.0,0.0,0.0
80.95,13.0,63.77,0.0,0.0,0.0
81.16,11.0,67.77,0.0,0.0,0.0
81.37,21.0,61.77,0.0,0.0,0.0
81.58,5.0,65.77,0.0,0.0,0.0
81.79,14.0,61.77,0.0,0.0,0.0
81.99,8.0,61.77,0.0,0.0,0.0
82.19,14.0,58.77,0.0,0.0,0.0
82.41,17.0,64.77,0.0,0.0,0.0
82.61,10.0,63.77,0.0,0.0,0.0
82.83,11.0,67.77,0.0,0.0,0.0
83.04,18.0,68.77,0.0,0.0,0.0
83.26,9.0,67.77,0.0,0.0,0.0
83.46,11.0,60.77,0.0,0.0,0.0
83.67,9.0,67.77,0.0,0.0,0.0
83.89,11.0,64.77,0.0,0.0,0.0
84.09,16.0,61.77,0.0,0.0,0.0
84.29,18.0,63.77,0.0,0.0,0.0
84.5,5.0,63.77,0.0,0.0,0.0
84.72,8.0,68.77,0.0,0.0,0.0
84.94,5.0,63.77,0.0,0.0,0.0
85.16,15.0,66.77,0.0,0.0,0.0
85.37,8.0,61.77,0.0,0.0,0.0
85.57,17.0,62.77,0.0,0.0,0.0
85.78,9.0,65.77,0.0,0.0,0.0
85.99,5.0,67.77,0.0,0.0,0.0
86.19,10.0,61.77,0.0,0.0,0.0
86.39,18.0,60.77,0.0,0.0,0.0
86.61,20.0,60.77,0.0,0.0,0.0
86.82,14.0,60.77,0.0,0.0,0.0
87.03,15.0,64.77,0.0,0.0,0.0
87.24,21.0,68.77,0.0,0.0,0.0
87.45,9.0,64.77,0.0,0.0,0.0
87.67,16.0,64.77,0.0,0.0,0.0
87.87,5.0,68.77,0.0,0.0,0.0
88.09,15.0,63.77,0.0,0.0,0.0
88.3,15.0,65.77,0.0,0.0,0.0
88.5,18.0,64.77,0.0,0.0,0.0
88.71,6.0,61.77,0.0,0.0,0.0
88.92,15.0,67.77,0.0,0.0,0.0
89.14,19.0,62.77,0.0,0.0,0.0
89.35,19.0,64.77,0.0,0.0,0.0
89.56,20.0,61.77,0.0,0.0,0.0
89.77,20.0,63.77,0.0,0.0,0.0
89.98,5.0,68.77,0.0,0.0,0.0
90.18,11.0,68.77,0.0,0.0,0.0
90.39,6.0,60.77,0.0,0.0,0.0
90.59,15.0,61.77,0.0,0.0,0.0
90.81,6.0,63.77,0.0,0.0,0.0
91.01,9.0,59.77,0.0,0.0,0.0
91.22,12.0,61.77,0.0,0.0,0.0
91.43,14.0,67.77,0.0,0.0,0.0
91.64,13.0,66.77,0.0,0.0,0.0
91.86,15.0,67.77,0.0,0.0,0.0
92.06,5.0,67.77,0.0,0.0,0.0
92.26,9.0,59.77,0.0,0.0,0.0
92.47,17.0,58.77,0.0,0.0,0.0
92.69,11.0,61.77,0.0,0.0,0.0
92.89,14.0,62.77,0.0,0.0,0.0
93.1,15.0,62.77,0.0,0.0,0.0
93.31,16.0,61.77,0.0,0.0,0.0
93.52,14.0,64.77,0.0,0.0,0.0
93.74,19.0,60.77,0.0,0.0,0.0
93.95,5.0,63.77,0.0,0.0,0.0
94.17,20.0,64.77,0.0,0.0,0.0
94.37,6.0,66.77,0.0,0.0,0.0
94.58,10.0,63.77,0.0,0.0,0.0
94.79,18.0,68.77,0.0,0.0,0.0
95.0,9.0,65.77,0.0,0.0,0.0
95.21,12.0,58.77,0.0,0.0,0.0
95.43,21.0,67.77,0.0,0.0,0.0
95.64,7.0,61.77,0.0,0.0,0.0
95.84,13.0,67.77,0.0,0.0,0.0
96.05,7.0,58.77,0.0,0.0,0.0
96.25,7.0,59.77,0.0,0.0,0.0
96.47,18.0,62.77,0.0,0.0,0.0
96.67,19.0,60.77,0.0,0.0,0.0
96.87,6.0,65.77,0.0,0.0,0.0
97.09,12.0,66.77,0.0,0.0,0.0
97.3,13.0,68.77,0.0,0.0,0.0
97.51,12.0,61.77,0.0,0.0,0.0
97.71,12.0,63.77,0.0,0.0,0.0
97.91,5.0,68.77,0.0,0.0,0.0
98.12,11.0,67.77,0.0,0.0,0.0
98.32,9.0,66.77,0.0,0.0,0.0
98.54,9.0,67.77,0.0,0.0,0.0
98.74,12.0,65.77,0.0,0.0,0.0
98.96,12.0,60.77,0.0,0.0,0.0
99.16,8.0,67.77,0.0,0.0,0.0
99.37,5.0,63.77,0.0,0.0,0.0
99.57,17.0,62.77,0.0,0.0,0.0
99.79,21.0,60.77,0.0,0.0,0.0
99.99,18.0,60.77,0.0,0.0,0.0
100.21,13.0,64.77,0.0,0.0,0.0
100.42,21.0,60.77,0.0,0.0,0.0
100.62,13.0,61.77,0.0,0.0,0.0
100.84,9.0,68.77,0.0,0.0,0.0
101.04,14.0,60.77,0.0,0.0,0.0
101.25,12.0,60.77,0.0,0.0,0.0
101.45,15.0,68.77,0.0,0.0,0.0
101.66,15.0,63.77,0.0,0.0,0.0
101.86,20.0,65.77,0.0,0.0,0.0
102.07,20.0,61.77,0.0,0.0,0.0
102.28,21.0,63.77,0.0,0.0,0.0
102.49,13.0,66.77,0.0,0.0,0.0
102.71,11.0,66.77,0.0,0.0,0.0
102.92,14.0,62.77,0.0,0.0,0.0
103.13,13.0,60.77,0.0,0.0,0.0
103.35,21.0,66.77,0.0,0.0,0.0
103.57,12.0,65.77,0.0,0.0,0.0
103.77,19.0,61.77,0.0,0.0,0.0
103.97,15.0,61.77,0.0,0.0,0.0
104.18,20.0,67.77,0.0,0.0,0.0
104.4,8.0,64.77,0.0,0.0,0.0
104.6,11.0,68.77,0.0,0.0,0.0
104.81,13.0,63.77,0.0,0.0,0.0
105.01,10.0,65.77,0.0,0.0,0.0
105.22,21.0,62.77,0.0,0.0,0.0
105.44,13.0,64.77,0.0,0.0,0.0
105.65,6.0,58.77,0.0,0.0,0.0
105.86,6.0,62.77,0.0,0.0,0.0
106.06,14.0,59.77,0.0,0.0,0.0
106.27,15.0,60.77,0.0,0.0,0.0
106.49,20.0,59.77,0.0,0.0,0.0
106.7,8.0,59.77,0.0,0.0,0.0
106.91,6.0,64.77,0.0,0.0,0.0
107.12,18.0,66.77,0.0,0.0,0.0
107.32,19.0,59.77,0.0,0.0,0.0
107.53,11.0,60.77,0.0,0.0,0.0
107.74,15.0,65.77,0.0,0.0,0.0
107.95,7.0,68.77,0.0,0.0,0.0
108.16,11.0,58.77,0.0,0.0,0.0
108.37,6.0,60.77,0.0,0.0,0.0
108.58,12.0,63.77,0.0,0.0,0.0
108.78,15.0,58.77,0.0,0.0,0.0
108.99,15.0,67.77,0.0,0.0,0.0
109.19,6.0,58.77,0.0,0.0,0.0
109.4,21.0,60.77,0.0,0.0,0.0
109.61,13.0,66.77,0.0,0.0,0.0
109.81,17.0,62.77,0.0,0.0,0.0
110.02,6.0,61.77,0.0,0.0,0.0
110.24,17.0,60.77,0.0,0.0,0.0
110.44,17.0,58.77,0.0,0.0,0.0
110.66,7.0,58.77,0.0,0.0,0.0
110.86,14.0,67.77,0.0,0.0,0.0
111.07,11.0,59.77,0.0,0.0,0.0
111.29,17.0,66.77,0.0,0.0,0.0
111.5,10.0,62.77,0.0,0.0,0.0
111.71,10.0,60.77,0.0,0.0,0.0
111.92,13.0,62.77,0.0,0.0,0.0
112.13,14.0,65.77,0.0,0.0,0.0
112.35,7.0,65.77,0.0,0.0,0.0
112.56,5.0,58.77,0.0,0.0,0.0
112.77,16.0,63.77,0.0,0.0,0.0
112.98,17.0,59.77,0.0,0.0,0.0
113.19,7.0,58.77,0.0,0.0,0.0
113.41,10.0,60.77,0.0,0.0,0.0
113.62,9.0,65.77,0.0,0.0,0.0
113.84,7.0,63.77,0.0,0.0,0.0
114.06,10.0,58.77,0.0,0.0,0.0
114.27,10.0,59.77,0.0,0.0,0.0
114.49,7.0,66.77,0.0,0.0,0.0
114.69,16.0,62.77,0.0,0.0,0.0
114.91,8.0,64.77,0.0,0.0,0.0
115.12,20.0,59.77,0.0,0.0,0.0
115.34,13.0,58.77,0.0,0.0,0.0
115.54,19.0,65.77,0.0,0.0,0.0
115.75,6.0,66.77,0.0,0.0,0.0
115.97,14.0,59.77,0.0,0.0,0.0
116.17,6.0,58.77,0.0,0.0,0.0
116.38,13.0,58.77,0.0,0.0,0.0
116.59,21.0,65.77,0.0,0.0,0.0
116.8,17.0,62.77,0.0,0.0,0.0
117.02,13.0,60.77,0.0,0.0,0.0
117.24,21.0,65.77,0.0,0.0,0.0
117.46,13.0,67.77,0.0,0.0,0.0
117.66,18.0,66.77,0.0,0.0,0.0
117.86,9.0,67.77,0.0,0.0,0.0
118.07,7.0,62.77,0.0,0.0,0.0
118.29,13.0,60.77,0.0,0.0,0.0
118.5,7.0,66.77,0.0,0.0,0.0
118.71,5.0,58.77,0.0,0.0,0.0
118.91,15.0,59.77,0.0,0.0,0.0
119.12,17.0,68.77,0.0,0.0,0.0
119.34,8.0,66.77,0.0,0.0,0.0
119.55,21.0,61.77,0.0,0.0,0.0
119.77,20.0,58.77,0.0,0.0,0.0
119.98,14.0,66.77,0.0,0.0,0.0
120.19,21.0,58.77,0.0,0.0,0.0
120.39,10.0,62.77,0.0,0.0,0.0
120.6,11.0,63.77,0.0,0.0,0.0
120.8,11.0,65.77,0.0,0.0,0.0
121.02,20.0,67.77,0.0,0.0,0.0
121.24,5.0,64.77,0.0,0.0,0.0
121.46,19.0,59.77,0.0,0.0,0.0
121.67,15.0,60.77,0.0,0.0,0.0
121.89,11.0,58.77,0.0,0.0,0.0
122.09,18.0,61.77,0.0,0.0,0.0
122.3,17.0,68.77,0.0,0.0,0.0
122.52,21.0,58.77,0.0,0.0,0.0
122.74,17.0,58.77,0.0,0.0,0.0
122.95,14.0,61.77,0.0,0.0,0.0
123.15,8.0,60.77,0.0,0.0,0.0
123.37,11.0,62.77,0.0,0.0,0.0
123.57,14.0,64.77,0.0,0.0,0.0
123.78,10.0,61.77,0.0,0.0,0.0
123.99,13.0,60.77,0.0,0.0,0.0
124.19,14.0,63.77,0.0,0.0,0.0
124.39,16.0,63.77,0.0,0.0,0.0
124.6,18.0,67.77,0.0,0.0,0.0
124.82,5.0,63.77,0.0,0.0,0.0
125.03,14.0,63.77,0.0,0.0,0.0
125.24,17.0,62.77,0.0,0.0,0.0
125.46,20.0,66.77,0.0,0.0,0.0
125.66,21.0,65.77,0.0,0.0,0.0
125.87,7.0,67.77,0.0,0.0,0.0
126.09,6.0,63.77,0.0,0.0,0.0
126.29,10.0,59.77,0.0,0.0,0.0
126.51,15.0,59.77,0.0,0.0,0.0
126.72,9.0,63.77,0.0,0.0,0.0
126.94,8.0,65.77,0.0,0.0,0.0
127.14,6.0,62.77,0.0,0.0,0.0
127.35,18.0,60.77,0.0,0.0,0.0
127.57,20.0,64.77,0.0,0.0,0.0
127.77,16.0,68.77,0.0,0.0,0.0
127.99,8.0,64.77,0.0,0.0,0.0
128.2,10.0,63.77,0.0,0.0,0.0
128.4,20.0,68.77,0.0,0.0,0.0
128.61,11.0,68.77,0.0,0.0,0.0
128.82,5.0,66.77,0.0,0.0,0.0
129.02,10.0,58.77,0.0,0.0,0.0
129.23,6.0,60.77,0.0,0.0,0.0
129.44,6.0,64.77,0.0,0.0,0.0
129.66,10.0,63.77,0.0,0.0,0.0
129.86,7.0,67.77,0.0,0.0,0.0
130.06,6.0,68.77,0.0,0.0,0.0
130.27,9.0,59.77,0.0,0.0,0.0
130.47,7.0,62.77,0.0,0.0,0.0
130.69,8.0,62.77,0.0,0.0,0.0
130.89,11.0,63.77,0.0,0.0,0.0
131.09,11.0,65.77,0.0,0.0,0.0
131.31,7.0,67.77,0.0,0.0,0.0
131.52,8.0,59.77,0.0,0.0,0.0
131.74,14.0,60.77,0.0,0.0,0.0
131.94,16.0,66.77,0.0,0.0,0.0
132.14,8.0,58.77,0.0,0.0,0.0
132.35,8.0,65.77,0.0,0.0,0.0
132.57,10.0,66.77,0.0,0.0,0.0
132.78,15.0,60.77,0.0,0.0,0.0
132.99,7.0,62.77,0.0,0.0,0.0
133.19,8.0,63.77,0.0,0.0,0.0
133.4,21.0,64.77,0.0,0.0,0.0
133.62,19.0,59.77,0.0,0.0,0.0
133.84,11.0,59.77,0.0,0.0,0.0
134.05,6.0,66.77,0.0,0.0,0.0
134.25,5.0,67.77,0.0,0.0,0.0
134.46,13.0,68.77,0.0,0.0,0.0
134.67,7.0,66.77,0.0,0.0,0.0
134.88,16.0,61.77,0.0,0.0,0.0
135.08,18.0,59.77,0.0,0.0,0.0
135.29,15.0,61.77,0.0,0.0,0.0
135.51,5.0,62.77,0.0,0.0,0.0
135.71,7.0,60.77,0.0,0.0,0.0
135.92,9.0,61.77,0.0,0.0,0.0
136.14,19.0,61.77,0.0,0.0,0.0
136.34,15.0,61.77,0.0,0.0,0.0
136.55,10.0,62.77,0.0,0.0,0.0
136.76,9.0,64.77,0.0,0.0,0.0
136.96,18.0,64.77,0.0,0.0,0.0
137.17,9.0,58.77,0.0,0.0,0.0
137.38,19.0,63.77,0.0,0.0,0.0
137.59,17.0,58.77,0.0,0.0,0.0
137.8,18.0,64.77,0.0,0.0,0.0
138.0,10.0,63.77,0.0,0.0,0.0
138.22,17.0,59.77,0.0,0.0,0.0
